,p,checkpoint,train_error,demographic parity,equal_opportunity,equal odds,overall accuracy
67,0.15000000000000002,1000.0,0.17410358565737052,0.19892064566604678,0.12448283524243264,0.22692724717233337,0.12427224140570214
68,0.15000000000000002,500.0,0.18067729083665338,0.20628928574501942,0.17168356228625808,0.28247359227830243,0.13130998342280142
69,0.15000000000000002,1000.0,0.1759628154050465,0.17954718196952188,0.10241504446060357,0.19291967017887335,0.12914632813377125
70,0.15000000000000002,500.0,0.17835325365205842,0.1651222249701222,0.18949807814350206,0.2637045266166034,0.12846487390499084
71,0.15000000000000002,1000.0,0.16892430278884463,0.19999345665932453,0.2012268578945775,0.2970453826887525,0.12081454120460167
72,0.15000000000000002,500.0,0.1809428950863214,0.1845198199935405,0.13102668664399703,0.22523220163503704,0.1283811664842709
73,0.15000000000000002,1000.0,0.17065073041168657,0.20780422356793762,0.17522910048890378,0.2817948619401853,0.12639780410140689
74,0.15000000000000002,500.0,0.18147410358565738,0.25735301890622264,0.4791851716875608,0.6076410874727949,0.11527330252212886
75,0.15000000000000002,1000.0,0.17284196547144753,0.2503335107845066,0.3880556433006921,0.5144398057811113,0.11817046589969704
76,0.15000000000000002,500.0,0.1795484727755644,0.15369617207148545,0.12884292757379967,0.1999473836920141,0.1341660051948348
77,0.15000000000000002,1000.0,0.16686586985391766,0.16144397286611822,0.08734750672749741,0.15765653648826888,0.12108247315249465
78,0.15000000000000002,500.0,0.1798804780876494,0.17404762649343675,0.1080506622964828,0.19477586563037735,0.12861690327034847
79,0.15000000000000002,1000.0,0.16912350597609563,0.20949552267601534,0.24031517418377507,0.34146411753976896,0.12020391633181526
80,0.2,500.0,0.17841965471447543,0.17183103473585154,0.13350290834666645,0.21721894310366474,0.13037598272221074
81,0.2,1000.0,0.16945551128818062,0.16840159807555977,0.15936471632552685,0.23252401294154956,0.12220713741262146
82,0.2,500.0,0.1701195219123506,0.1904681419245377,0.17940983097145002,0.2695676785925654,0.12198427869127015
83,0.2,1000.0,0.1689907038512616,0.1809521146414148,0.09748430726626833,0.18288244523177044,0.11879844205906931
84,0.2,500.0,0.18100929614873837,0.18629320171977926,0.12868641436814077,0.22202662295418296,0.12243785937598639
85,0.2,1000.0,0.17151394422310756,0.19678471231697225,0.1163470046285639,0.21671704111302836,0.12435594882642209
86,0.2,500.0,0.1750332005312085,0.2187192860914434,0.29031143271845733,0.3995343403682379,0.12383940202772548
87,0.2,1000.0,0.17284196547144753,0.21680119664100758,0.2443376778124252,0.3547110496597599,0.12572278890498967
88,0.2,500.0,0.17284196547144753,0.1596434108007767,0.15304649527518627,0.2208306658317984,0.12300395262308417
89,0.2,1000.0,0.1658034528552457,0.15851515592758764,0.08207518231789201,0.14892115096023673,0.11859937365666695
90,0.2,500.0,0.17583001328021247,0.22770677111994092,0.3077877886569053,0.42372114747744555,0.12411573881848481
91,0.2,1000.0,0.1695219123505976,0.22033813104096825,0.26417772588597044,0.3713063298215938,0.11626383030433696
92,0.2,500.0,0.1804780876494024,0.13565376267865029,0.07309680798742868,0.13014160830879823,0.12738921449241236
93,0.2,1000.0,0.17151394422310756,0.18759924208777823,0.1501390054328362,0.2423208833994605,0.12737687802853925
94,0.2,500.0,0.17835325365205842,0.19570281446493917,0.24097321510683734,0.335201673828313,0.12363138718160371
95,0.2,1000.0,0.17204515272244356,0.19719396196890848,0.23004242421819088,0.3237166935193746,0.12272761583232483
96,0.2,500.0,0.1792164674634794,0.2285302250686534,0.2164537649137378,0.3436100167000711,0.13427743455551044
97,0.2,1000.0,0.17138114209827357,0.22844312762777963,0.2719953891438099,0.3884213170800438,0.12234628871325282
98,0.2,500.0,0.1743691899070385,0.16828569549302436,0.16675054022760677,0.24048356121154923,0.12104133154695995
99,0.2,1000.0,0.16905710491367862,0.17887182576516014,0.19120372935553687,0.27034006441056774,0.1207095508762891
100,0.25,500.0,0.17264276228419656,0.1926233923707015,0.18627299216120174,0.2789083693482637,0.12270829873523559
101,0.25,1000.0,0.17098273572377157,0.18189811079793428,0.1612291656075368,0.24448042593942654,0.11903614465565027
102,0.25,500.0,0.17948207171314742,0.24916967072934842,0.34896732701149463,0.48249288947376845,0.1271193167340161
103,0.25,1000.0,0.17031872509960158,0.20273161003831908,0.1985678470466129,0.2993388088320599,0.12590504762165922
104,0.25,500.0,0.1749003984063745,0.1480731917787959,0.060984742247312596,0.12803510675108032,0.1296841578400605
105,0.25,1000.0,0.1741699867197875,0.12908051360049005,0.020532361961350443,0.07432977223038717,0.13011055818567407
106,0.25,500.0,0.18154050464807436,0.15961819627217738,0.16240872681076923,0.23703786435200902,0.13410161487120398
107,0.25,1000.0,0.1741699867197875,0.15921450304380683,0.12445770173495463,0.195279228880141,0.12618335022292193
108,0.25,500.0,0.1799468791500664,0.140030619705112,0.07736950425870148,0.13712140255740424,0.12629871120460445
109,0.25,1000.0,0.1743691899070385,0.15572067605988427,0.14370596995060703,0.21037874620492092,0.12557272535013542
110,0.25,500.0,0.1745019920318725,0.16215762225671393,0.10320960602655815,0.17771510963750792,0.12607192086224617
111,0.25,1000.0,0.1701859229747676,0.18791617888321943,0.15334352763629072,0.24360206545726032,0.12359329458827817
112,0.25,500.0,0.17702523240371845,0.18724421269901148,0.1892039018627928,0.28125991707959924,0.12891059134769378
113,0.25,1000.0,0.16905710491367862,0.19579187771631634,0.17672854269640265,0.2710212438630978,0.12191792255713596
114,0.25,500.0,0.17775564409030545,0.2302567683507558,0.3598067233274936,0.47338015558894825,0.11911931047551738
115,0.25,1000.0,0.17284196547144753,0.23030611420624858,0.22288565796380894,0.34552343703167976,0.12572278890498967
116,0.25,500.0,0.17835325365205842,0.17015173108370257,0.1670458589404742,0.2451433018813831,0.12483975886245047
117,0.25,1000.0,0.17184594953519255,0.1785627522117324,0.15459277720116682,0.23844332777203314,0.1254528911465932
118,0.25,500.0,0.18233731739707834,0.17466523199943929,0.12950325336117824,0.21805674424320864,0.1328674870609049
119,0.25,1000.0,0.17343957503320054,0.18705890497013264,0.1378218731203421,0.23031709689120056,0.12600556472811208
120,0.30000000000000004,500.0,0.18293492695883135,0.2687788712119509,0.3346280897791736,0.4906197597628481,0.13798374960741455
121,0.30000000000000004,1000.0,0.17284196547144753,0.23987596056672394,0.20386473374761727,0.3375465757909152,0.13085836854858857
122,0.30000000000000004,500.0,0.17702523240371845,0.202053746422601,0.30155981974705415,0.39525100185524464,0.1192436179009192
123,0.30000000000000004,1000.0,0.1696547144754316,0.21356635516125858,0.2591093256165849,0.36275271134553216,0.12038814085898819
124,0.30000000000000004,500.0,0.17257636122177955,0.18943863894020668,0.2234060358118209,0.3121252459811116,0.12472439788076806
