,C,checkpoint,train_error,Demographic_Parity,Equal_Opportunity,Equal_Odds,Overall_accuracy
55,0.5,1000.0,0.17310756972111555,0.20279796617245321,0.13592331942910213,0.20279796617245321,0.19637403845538565
56,0.5,500.0,0.17350597609561752,0.20062089121784388,0.13453912806394885,0.20062089121784388,0.19637403845538565
57,0.5,1000.0,0.17224435590969456,0.1885654379501844,0.13020287104216902,0.1885654379501844,0.19637403845538565
58,0.5,500.0,0.18293492695883135,0.1905300248368122,0.1276321325046145,0.1905300248368122,0.19637403845538565
59,0.5,1000.0,0.17423638778220452,0.171816732461475,0.12004815593835948,0.171816732461475,0.19637403845538565
60,0.55,500.0,0.1901062416998672,0.22812619083233843,0.1371812375583502,0.22812619083233843,0.19637403845538565
61,0.55,1000.0,0.1749003984063745,0.19377828598214028,0.1315935014396854,0.19377828598214028,0.19637403845538565
62,0.55,500.0,0.17310756972111555,0.17615048207189846,0.1253184136607301,0.17615048207189846,0.19637403845538565
63,0.55,1000.0,0.1701859229747676,0.19508717476944,0.1337829128581679,0.19508717476944,0.19637403845538565
64,0.55,500.0,0.1747011952191235,0.23177902781483456,0.1517990245206978,0.23177902781483456,0.19637403845538565
65,0.55,1000.0,0.17131474103585656,0.1773157463367071,0.12511683784697133,0.1773157463367071,0.19637403845538565
66,0.55,500.0,0.19057104913678619,0.27158033171287027,0.15992279660374542,0.27158033171287027,0.19637403845538565
67,0.55,1000.0,0.17264276228419656,0.21489598525529793,0.14125993328560693,0.21489598525529793,0.19637403845538565
68,0.55,500.0,0.17868525896414342,0.20908145879427495,0.13598323653087324,0.20908145879427495,0.19637403845538565
69,0.55,1000.0,0.1745019920318725,0.17153931246900966,0.11865501812948678,0.17153931246900966,0.19637403845538565
70,0.55,500.0,0.18413014608233733,0.11404723854675172,0.08744645247529743,0.11404723854675172,0.19637403845538565
71,0.55,1000.0,0.17264276228419656,0.16346007201165058,0.11856290586590032,0.16346007201165058,0.19637403845538565
72,0.55,500.0,0.17815405046480745,0.22937123089686035,0.14833488528723432,0.22937123089686035,0.19637403845538565
73,0.55,1000.0,0.1695883134130146,0.22792264920807626,0.15155040966989408,0.22792264920807626,0.19637403845538565
74,0.55,500.0,0.19216467463479417,0.24962074400270834,0.14836457303769335,0.24962074400270834,0.19637403845538565
75,0.55,1000.0,0.17569721115537848,0.21370245744968058,0.138245443115853,0.21370245744968058,0.19637403845538565
76,0.55,500.0,0.18207171314741036,0.1208134580028958,0.0991541979953507,0.1208134580028958,0.19637403845538565
77,0.55,1000.0,0.17330677290836655,0.1656212198893245,0.1208122343861539,0.1656212198893245,0.19637403845538565
78,0.55,500.0,0.18804780876494023,0.15432896246066197,0.10468005120174109,0.15432896246066197,0.19637403845538565
79,0.55,1000.0,0.17682602921646745,0.1468603468760894,0.10746077039592083,0.1468603468760894,0.19637403845538565
80,0.6,500.0,0.18804780876494023,0.2278058640167434,0.1445904776420047,0.2278058640167434,0.19637403845538565
81,0.6,1000.0,0.17403718459495351,0.213009749958733,0.14305818853250057,0.213009749958733,0.19637403845538565
82,0.6,500.0,0.1836653386454183,0.2537727764973152,0.15644577930555578,0.2537727764973152,0.19637403845538565
83,0.6,1000.0,0.1743691899070385,0.22443614386531424,0.14550407804380028,0.22443614386531424,0.19637403845538565
84,0.6,500.0,0.17629482071713148,0.16710951897399295,0.11782851516856493,0.16710951897399295,0.19637403845538565
85,0.6,1000.0,0.1696547144754316,0.19160568424939067,0.13168114048141216,0.19160568424939067,0.19637403845538565
86,0.6,500.0,0.17722443559096945,0.22445437776069752,0.14505585318974118,0.22445437776069752,0.19637403845538565
87,0.6,1000.0,0.16892430278884463,0.21594982015943087,0.14424419410404887,0.21594982015943087,0.19637403845538565
88,0.6,500.0,0.17788844621513944,0.19835563562065478,0.13513884068251256,0.19835563562065478,0.19637403845538565
89,0.6,1000.0,0.17217795484727755,0.19590527288749543,0.13543252875985778,0.19590527288749543,0.19637403845538565
90,0.6,500.0,0.1757636122177955,0.22679208751643937,0.14942342276453896,0.22679208751643937,0.19637403845538565
91,0.6,1000.0,0.16766268260292164,0.19457510119260307,0.13343574671141467,0.19457510119260307,0.19637403845538565
92,0.6,500.0,0.17722443559096945,0.16070510894692314,0.1146916833839125,0.16070510894692314,0.19637403845538565
93,0.6,1000.0,0.17197875166002657,0.2123098612416609,0.14061067421864198,0.2123098612416609,0.19637403845538565
94,0.6,500.0,0.1859893758300133,0.26338268126161946,0.160432362769226,0.26338268126161946,0.19637403845538565
95,0.6,1000.0,0.17197875166002657,0.25059927632898765,0.15854701008145858,0.25059927632898765,0.19637403845538565
96,0.6,500.0,0.18107569721115538,0.21413278941630093,0.138245443115853,0.21413278941630093,0.19637403845538565
97,0.6,1000.0,0.17324037184594954,0.16878238359377884,0.1207805808251915,0.16878238359377884,0.19637403845538565
98,0.6,500.0,0.18227091633466136,0.1477102991480157,0.10565770091922302,0.1477102991480157,0.19637403845538565
99,0.6,1000.0,0.1701859229747676,0.15948887402406287,0.11568166956526764,0.15948887402406287,0.19637403845538565
100,0.65,500.0,0.17636122177954847,0.22981247511770342,0.14988594989297466,0.22981247511770342,0.19637403845538565
101,0.65,1000.0,0.1696547144754316,0.2110673285884953,0.14231824141159957,0.2110673285884953,0.19637403845538565
102,0.65,500.0,0.18240371845949535,0.2029496545298663,0.13755917465726844,0.2029496545298663,0.19637403845538565
103,0.65,1000.0,0.17144754316069058,0.18499989900147057,0.13157919916530886,0.18499989900147057,0.19637403845538565
104,0.65,500.0,0.1747011952191235,0.1632189793949159,0.114951210488939,0.1632189793949159,0.19637403845538565
105,0.65,1000.0,0.17118193891102257,0.1989891682035928,0.13665628591678713,0.1989891682035928,0.19637403845538565
106,0.65,500.0,0.17290836653386454,0.1976064010480899,0.13423059611137406,0.1976064010480899,0.19637403845538565
107,0.65,1000.0,0.1697211155378486,0.1887496624773573,0.13277164376922018,0.1887496624773573,0.19637403845538565
108,0.65,500.0,0.17742363877822045,0.19055543995832,0.13460460158928556,0.19055543995832,0.19637403845538565
109,0.65,1000.0,0.17217795484727755,0.23325282403221798,0.15289793265137228,0.23325282403221798,0.19637403845538565
110,0.65,500.0,0.17250996015936254,0.17583693529661104,0.12469884234422422,0.17583693529661104,0.19637403845538565
111,0.65,1000.0,0.17310756972111555,0.16148064124979333,0.11692616802893657,0.16148064124979333,0.19637403845538565
112,0.65,500.0,0.18034528552456838,0.2420703868079191,0.15456883146065475,0.2420703868079191,0.19637403845538565
113,0.65,1000.0,0.17516600265604249,0.1898718193261278,0.13170886242136784,0.1898718193261278,0.19637403845538565
114,0.65,500.0,0.18373173970783532,0.19499811151806287,0.13033219329028356,0.19499811151806287,0.19637403845538565
115,0.65,1000.0,0.17224435590969456,0.1703359556108755,0.12033289757198533,0.1703359556108755,0.19637403845538565
116,0.65,500.0,0.17357237715803453,0.21213458315820738,0.14085088422657924,0.21213458315820738,0.19637403845538565
117,0.65,1000.0,0.16832669322709162,0.2099857717444067,0.1404972790474629,0.2099857717444067,0.19637403845538565
118,0.65,500.0,0.17855245683930943,0.22072535559155043,0.14265896852598975,0.22072535559155043,0.19637403845538565
119,0.65,1000.0,0.17184594953519255,0.21958781326669743,0.1454055267478508,0.21958781326669743,0.19637403845538565
120,0.7,500.0,0.18413014608233733,0.11474157084025821,0.08296013189866341,0.11474157084025821,0.19637403845538565
121,0.7,1000.0,0.17231075697211157,0.15971763017692436,0.11316190168576476,0.15971763017692436,0.19637403845538565
122,0.7,500.0,0.17264276228419656,0.14975893446330796,0.11095710479119972,0.14975893446330796,0.19637403845538565
123,0.7,1000.0,0.17377158034528553,0.16218283678531328,0.11648241639673715,0.16218283678531328,0.19637403845538565
124,0.7,500.0,0.1748339973439575,0.150253656753559,0.11214615937495731,0.150253656753559,0.19637403845538565
125,0.7,1000.0,0.17224435590969456,0.17093512662858623,0.12063248308084068,0.17093512662858623,0.19637403845538565
126,0.7,500.0,0.17729083665338646,0.21732452348001174,0.14295211500248206,0.21732452348001174,0.19637403845538565
127,0.7,1000.0,0.17031872509960158,0.15842196046229523,0.11943000883150398,0.15842196046229523,0.19637403845538565
128,0.7,500.0,0.17868525896414342,0.22727535595161466,0.1477990213914484,0.22727535595161466,0.19637403845538565
129,0.7,1000.0,0.17377158034528553,0.23853989144032145,0.1519421074423359,0.23853989144032145,0.19637403845538565
130,0.7,500.0,0.17795484727755645,0.22470854903506687,0.14464090669920338,0.22470854903506687,0.19637403845538565
131,0.7,1000.0,0.16706507304116866,0.187145119802209,0.1331851660501076,0.187145119802209,0.19637403845538565
132,0.7,500.0,0.18625498007968128,0.19571210191660304,0.1330460147494762,0.19571210191660304,0.19637403845538565
133,0.7,1000.0,0.17583001328021247,0.17177701506559057,0.12186661089113981,0.17177701506559057,0.19637403845538565
134,0.7,500.0,0.1749003984063745,0.15885357622353,0.11533951824122707,0.15885357622353,0.19637403845538565
135,0.7,1000.0,0.16586985391766268,0.17378470936825652,0.12648564373604212,0.17378470936825652,0.19637403845538565
136,0.7,500.0,0.17071713147410358,0.20018215440835713,0.13774875501509853,0.20018215440835713,0.19637403845538565
137,0.7,1000.0,0.1701195219123506,0.19014029287487372,0.13271816569981218,0.19014029287487372,0.19637403845538565
138,0.7,500.0,0.17689243027888446,0.22642201365953457,0.14689023521945696,0.22642201365953457,0.19637403845538565
139,0.7,1000.0,0.17516600265604249,0.2183873048278641,0.1441540476509658,0.2183873048278641,0.19637403845538565
140,0.75,500.0,0.17430278884462153,0.1986775872388087,0.13161675015778135,0.1986775872388087,0.19637403845538565
141,0.75,1000.0,0.17403718459495351,0.21055722082216172,0.1382068089216745,0.21055722082216172,0.19637403845538565
142,0.75,500.0,0.17848605577689244,0.19267883625061283,0.13004440264444841,0.19267883625061283,0.19637403845538565
143,0.75,1000.0,0.17151394422310756,0.19325672436073096,0.13399682513579989,0.19325672436073096,0.19637403845538565
144,0.75,500.0,0.17928286852589642,0.17567345207617774,0.12351819260333308,0.17567345207617774,0.19637403845538565
145,0.75,1000.0,0.16978751660026561,0.208921024586051,0.14084444519421616,0.208921024586051,0.19637403845538565
146,0.75,500.0,0.18107569721115538,0.1787355228838296,0.1190363452485588,0.1787355228838296,0.19637403845538565
147,0.75,1000.0,0.17324037184594954,0.22127606336256578,0.14400649150746792,0.22127606336256578,0.19637403845538565
148,0.75,500.0,0.19130146082337318,0.17627926271916003,0.11701685608287263,0.17627926271916003,0.19637403845538565
149,0.75,1000.0,0.17071713147410358,0.15980276180729475,0.11801219809488489,0.15980276180729475,0.19637403845538565
150,0.75,500.0,0.1796812749003984,0.1853563525998877,0.12398573455448145,0.1853563525998877,0.19637403845538565
151,0.75,1000.0,0.17138114209827357,0.19590723869799878,0.13466540129985408,0.19590723869799878,0.19637403845538565
152,0.75,500.0,0.1804116865869854,0.17625743821071446,0.1190452916922782,0.17625743821071446,0.19637403845538565
153,0.75,1000.0,0.17682602921646745,0.19707501037416375,0.13226600922474632,0.19707501037416375,0.19637403845538565
154,0.75,500.0,0.17689243027888446,0.2068940131862958,0.13697518852273172,0.2068940131862958,0.19637403845538565
155,0.75,1000.0,0.1752988047808765,0.20698809126038564,0.13729856435053603,0.20698809126038564,0.19637403845538565
156,0.75,500.0,0.1745019920318725,0.15447455279365643,0.11359670687424475,0.15447455279365643,0.19637403845538565
157,0.75,1000.0,0.17264276228419656,0.13750692020460237,0.10377377244110597,0.13750692020460237,0.19637403845538565
158,0.75,500.0,0.17622841965471447,0.17044684337069826,0.12135901053616259,0.17044684337069826,0.19637403845538565
159,0.75,1000.0,0.16826029216467464,0.17110450728052967,0.12231429414434598,0.17110450728052967,0.19637403845538565
160,0.8,500.0,0.18771580345285524,0.18262124823310244,0.11922361878794102,0.18262124823310244,0.19637403845538565
161,0.8,1000.0,0.17250996015936254,0.1894549070250866,0.1302994565276152,0.1894549070250866,0.19637403845538565
162,0.8,500.0,0.1809428950863214,0.1852032400328242,0.12674910246207538,0.1852032400328242,0.19637403845538565
163,0.8,1000.0,0.17363877822045154,0.19000507319524904,0.12928371421680776,0.19000507319524904,0.19637403845538565
164,0.8,500.0,0.18665338645418328,0.2192952083910581,0.14076575259620883,0.2192952083910581,0.19637403845538565
165,0.8,1000.0,0.17270916334661354,0.20108253573748214,0.13732486208084133,0.20108253573748214,0.19637403845538565
166,0.8,500.0,0.17463479415670652,0.17547153525447445,0.12309036804806911,0.17547153525447445,0.19637403845538565
167,0.8,1000.0,0.17164674634794155,0.21241735898132985,0.1406087084081386,0.21241735898132985,0.19637403845538565
168,0.8,500.0,0.18220451527224435,0.17913026966848072,0.12020859014658347,0.17913026966848072,0.19637403845538565
169,0.8,1000.0,0.18087649402390438,0.15503617281889465,0.10824077592065075,0.15503617281889465,0.19637403845538565
170,0.8,500.0,0.1755644090305445,0.15739049166746086,0.1156256840845033,0.15739049166746086,0.19637403845538565
171,0.8,1000.0,0.17297476759628155,0.15585874415880974,0.1142137707793943,0.15585874415880974,0.19637403845538565
172,0.8,500.0,0.17802124833997343,0.16248011547572083,0.11408160011197899,0.16248011547572083,0.19637403845538565
173,0.8,1000.0,0.16792828685258965,0.1784404105968339,0.12834327448385388,0.1784404105968339,0.19637403845538565
174,0.8,500.0,0.19262948207171315,0.25042955466909983,0.15340858201855884,0.25042955466909983,0.19637403845538565
175,0.8,1000.0,0.17702523240371845,0.21393622842525484,0.13964251254573243,0.21393622842525484,0.19637403845538565
176,0.8,500.0,0.1796812749003984,0.24265579715210622,0.15520324665239021,0.24265579715210622,0.19637403845538565
177,0.8,1000.0,0.1697211155378486,0.2087580829664706,0.14111434295261246,0.2087580829664706,0.19637403845538565
178,0.8,500.0,0.1748339973439575,0.23185019817877286,0.1514339654865057,0.23185019817877286,0.19637403845538565
179,0.8,1000.0,0.1691899070385126,0.20101848642179582,0.13854502862470836,0.20101848642179582,0.19637403845538565
180,0.85,500.0,0.17569721115537848,0.19866131915392882,0.13480312839083508,0.19866131915392882,0.19637403845538565
181,0.85,1000.0,0.17191235059760956,0.1980694697773786,0.13550335811585168,0.1980694697773786,0.19637403845538565
182,0.85,500.0,0.18140770252324037,0.19716156621418457,0.13177915017650874,0.19716156621418457,0.19637403845538565
183,0.85,1000.0,0.16859229747675963,0.2233848163725376,0.14971853505153462,0.2233848163725376,0.19637403845538565
184,0.85,500.0,0.1755644090305445,0.23317108242200132,0.1485314462782804,0.23317108242200132,0.19637403845538565
185,0.85,1000.0,0.17158034528552457,0.22826141051196305,0.1532624500847114,0.22826141051196305,0.19637403845538565
186,0.85,500.0,0.16892430278884463,0.17139372213601517,0.12332556323329369,0.17139372213601517,0.19637403845538565
187,0.85,1000.0,0.17051792828685258,0.17304083062634873,0.12281545546696013,0.17304083062634873,0.19637403845538565
188,0.85,500.0,0.1752324037184595,0.1948298140678254,0.13580009520540623,0.1948298140678254,0.19637403845538565
189,0.85,1000.0,0.17065073041168657,0.1868609197694361,0.13053322750318935,0.1868609197694361,0.19637403845538565
190,0.85,500.0,0.17881806108897744,0.22492408611525777,0.14773320685816724,0.22492408611525777,0.19637403845538565
191,0.85,1000.0,0.17324037184594954,0.1993769343550279,0.13456739160475753,0.1993769343550279,0.19637403845538565
192,0.85,500.0,0.17430278884462153,0.13185086214130004,0.10213059557177916,0.13185086214130004,0.19637403845538565
193,0.85,1000.0,0.1705843293492696,0.1715398540698626,0.12065627339978963,0.1715398540698626,0.19637403845538565
194,0.85,500.0,0.19236387782204514,0.10506869996197359,0.07639386345371924,0.10506869996197359,0.19637403845538565
195,0.85,1000.0,0.17277556440903055,0.15028890092758374,0.11157667610770564,0.15028890092758374,0.19637403845538565
196,0.85,500.0,0.18333333333333332,0.22060247237579894,0.14161747008573,0.22060247237579894,0.19637403845538565
197,0.85,1000.0,0.17589641434262948,0.1688090223320286,0.11927601365564308,0.1688090223320286,0.19637403845538565
198,0.85,500.0,0.17888446215139442,0.15478254314537823,0.11261315972525271,0.15478254314537823,0.19637403845538565
199,0.85,1000.0,0.1698539176626826,0.17402044615433404,0.12394906617080634,0.17402044615433404,0.19637403845538565
200,0.8999999999999999,500.0,0.17357237715803453,0.1678923729180236,0.11993815078733418,0.1678923729180236,0.19637403845538565
201,0.8999999999999999,1000.0,0.1707835325365206,0.19520056994061913,0.1347555477529372,0.19520056994061913,0.19637403845538565
202,0.8999999999999999,500.0,0.1804116865869854,0.22720703400697717,0.14799415817284411,0.22720703400697717,0.19637403845538565
203,0.8999999999999999,1000.0,0.17317397078353253,0.22660034075519742,0.14898360275334627,0.22660034075519742,0.19637403845538565
204,0.8999999999999999,500.0,0.1759628154050465,0.16387020427238422,0.11856988649911636,0.16387020427238422,0.19637403845538565
205,0.8999999999999999,1000.0,0.17290836653386454,0.19024528320318634,0.13055003718892227,0.19024528320318634,0.19637403845538565
206,0.8999999999999999,500.0,0.19196547144754317,0.24480765757811626,0.1483715536709094,0.24480765757811626,0.19637403845538565
207,0.8999999999999999,1000.0,0.1701859229747676,0.20016927634363096,0.13571977780483999,0.20016927634363096,0.19637403845538565
208,0.8999999999999999,500.0,0.1855909694555113,0.28952507241855335,0.17108037595363623,0.28952507241855335,0.19637403845538565
209,0.8999999999999999,1000.0,0.16786188579017264,0.19170315234363428,0.13094566658237083,0.19170315234363428,0.19637403845538565
210,0.8999999999999999,500.0,0.17749003984063744,0.17489541236195122,0.12370438294100937,0.17489541236195122,0.19637403845538565
211,0.8999999999999999,1000.0,0.1701859229747676,0.1799072261810013,0.1272502637846895,0.1799072261810013,0.19637403845538565
212,0.8999999999999999,500.0,0.17682602921646745,0.22532113971835674,0.15061837477980666,0.22532113971835674,0.19637403845538565
213,0.8999999999999999,1000.0,0.17197875166002657,0.2100972011050824,0.1429784127327873,0.2100972011050824,0.19637403845538565
214,0.8999999999999999,500.0,0.17749003984063744,0.21105140151155985,0.1402719129147552,0.21105140151155985,0.19637403845538565
215,0.8999999999999999,1000.0,0.17151394422310756,0.23272875499945228,0.15252446877431375,0.23272875499945228,0.19637403845538565
216,0.8999999999999999,500.0,0.17788844621513944,0.20571282184455167,0.13760906211361418,0.20571282184455167,0.19637403845538565
217,0.8999999999999999,1000.0,0.16839309428950863,0.1859723333033313,0.1311601204608558,0.1859723333033313,0.19637403845538565
218,0.8999999999999999,500.0,0.1796812749003984,0.20325995170003594,0.13610950976677844,0.20325995170003594,0.19637403845538565
219,0.8999999999999999,1000.0,0.17065073041168657,0.20495464082826736,0.1398821809528167,0.20495464082826736,0.19637403845538565
220,0.95,500.0,0.1759628154050465,0.18110041297867413,0.1283933625331081,0.18110041297867413,0.19637403845538565
221,0.95,1000.0,0.17337317397078353,0.21134278277045723,0.14573839062022745,0.21134278277045723,0.19637403845538565
222,0.95,500.0,0.1806108897742364,0.18535811781748257,0.13084908109692467,0.18535811781748257,0.19637403845538565
223,0.95,1000.0,0.16799468791500663,0.1856444842536673,0.12993243168291974,0.1856444842536673,0.19637403845538565
224,0.95,500.0,0.17788844621513944,0.16881423774764975,0.1200660488257983,0.16881423774764975,0.19637403845538565
225,0.95,1000.0,0.17250996015936254,0.19162608454818586,0.13334864927054088,0.19162608454818586,0.19637403845538565
226,0.95,500.0,0.1895086321381142,0.07336826043683398,0.06477714699554649,0.07336826043683398,0.19637403845538565
227,0.95,1000.0,0.17244355909694556,0.1214836589695089,0.0942484577063192,0.1214836589695089,0.19637403845538565
228,0.95,500.0,0.17948207171314742,0.1688467739174096,0.11708714383801352,0.1688467739174096,0.19637403845538565
229,0.95,1000.0,0.1750996015936255,0.18907805312787432,0.12788718638778127,0.18907805312787432,0.19637403845538565
230,0.95,500.0,0.18074369189907039,0.21503960977778896,0.13970046383700013,0.21503960977778896,0.19637403845538565
231,0.95,1000.0,0.17124833997343958,0.19938872921804812,0.13484318679466395,0.19938872921804812,0.19637403845538565
232,0.95,500.0,0.18200531208499335,0.21287005705724868,0.1384346824657386,0.21287005705724868,0.19637403845538565
233,0.95,1000.0,0.1756308100929615,0.20913100524267622,0.13872782894223087,0.20913100524267622,0.19637403845538565
234,0.95,500.0,0.1836653386454183,0.16692760126526784,0.11679935319217838,0.16692760126526784,0.19637403845538565
235,0.95,1000.0,0.17257636122177955,0.17073639923412823,0.1251202278671251,0.17073639923412823,0.19637403845538565
236,0.95,500.0,0.19103585657370517,0.18166738883456945,0.11854860359152375,0.18166738883456945,0.19637403845538565
237,0.95,1000.0,0.1795484727755644,0.1667929231864962,0.11721931450542884,0.1667929231864962,0.19637403845538565
238,0.95,500.0,0.17715803452855244,0.16024813824205308,0.11451247367945225,0.16024813824205308,0.19637403845538565
239,0.95,1000.0,0.1752324037184595,0.1596117572398143,0.11456595174886025,0.1596117572398143,0.19637403845538565
240,1.0,500.0,0.17881806108897744,0.18474376191659783,0.1273409518386256,0.18474376191659783,0.19637403845538565
241,1.0,1000.0,0.16812749003984065,0.19599596094143149,0.13606694395159324,0.19599596094143149,0.19637403845538565
242,1.0,500.0,0.1800796812749004,0.12308067941058824,0.09693259141505278,0.12308067941058824,0.19637403845538565
243,1.0,1000.0,0.17317397078353253,0.1351139671618577,0.10595925223858177,0.1351139671618577,0.19637403845538565
244,1.0,500.0,0.17835325365205842,0.22024547717652881,0.1431710421028267,0.22024547717652881,0.19637403845538565
245,1.0,1000.0,0.17104913678618858,0.2060392466845653,0.13831627247184683,0.2060392466845653,0.19637403845538565
246,1.0,500.0,0.17709163346613546,0.20224136096992767,0.13540731423125846,0.20224136096992767,0.19637403845538565
247,1.0,1000.0,0.17197875166002657,0.2113075385964326,0.14161997749708632,0.2113075385964326,0.19637403845538565
