,p,checkpoint,train_error,demographic parity,equal_opportunity,equal odds,overall accuracy
80,0.6,500.0,0.18857901726427623,0.14353285153190093,0.09934092993387995,0.14353285153190093,0.19637403845538565
81,0.6,1000.0,0.17622841965471447,0.17548529592799808,0.12055521469248376,0.17548529592799808,0.19637403845538565
82,0.6,500.0,0.17622841965471447,0.17955219679223455,0.12379703680544882,0.17955219679223455,0.19637403845538565
83,0.6,1000.0,0.17244355909694556,0.16086554315514712,0.1154498644001968,0.16086554315514712,0.19637403845538565
84,0.6,500.0,0.17549800796812748,0.2245416757944798,0.14638066905397634,0.2245416757944798,0.19637403845538565
85,0.6,1000.0,0.17164674634794155,0.207127242561017,0.13811469665808804,0.207127242561017,0.19637403845538565
86,0.6,500.0,0.17629482071713148,0.1513581213077992,0.10995281633546805,0.1513581213077992,0.19637403845538565
87,0.6,1000.0,0.17197875166002657,0.17267041576149952,0.1219993231594081,0.17267041576149952,0.19637403845538565
88,0.6,500.0,0.199535192563081,0.2920507377295663,0.16516729819666373,0.2920507377295663,0.19637403845538565
89,0.6,1000.0,0.17244355909694556,0.20555936826954374,0.13643735881644248,0.20555936826954374,0.19637403845538565
90,0.6,500.0,0.18286852589641434,0.17402241196483742,0.12048492693734286,0.17402241196483742,0.19637403845538565
91,0.6,1000.0,0.17264276228419656,0.19241734333508298,0.13122898400634628,0.19241734333508298,0.19637403845538565
92,0.6,500.0,0.17815405046480745,0.10546487095627513,0.08396496195524808,0.10546487095627513,0.19637403845538565
93,0.6,1000.0,0.1711155378486056,0.12416975848874587,0.0971812062658565,0.12416975848874587,0.19637403845538565
94,0.6,500.0,0.17841965471447543,0.16246615420928873,0.11528943019197285,0.16246615420928873,0.19637403845538565
95,0.6,1000.0,0.17237715803452855,0.17831610317143207,0.12316709483557309,0.17831610317143207,0.19637403845538565
96,0.6,500.0,0.18173970783532536,0.11291613525426183,0.08623808079445064,0.11291613525426183,0.19637403845538565
97,0.6,1000.0,0.17802124833997343,0.12857738646737252,0.09501558516632293,0.12857738646737252,0.19637403845538565
98,0.6,500.0,0.1899070385126162,0.2571820134517203,0.1536695333332357,0.2571820134517203,0.19637403845538565
99,0.6,1000.0,0.17410358565737052,0.2277017562972282,0.1476360797718681,0.2277017562972282,0.19637403845538565
100,0.65,500.0,0.1750332005312085,0.2159380252964106,0.14121540165991833,0.2159380252964106,0.19637403845538565
101,0.65,1000.0,0.17231075697211157,0.16620913764486794,0.11761602710058336,0.16620913764486794,0.19637403845538565
102,0.65,500.0,0.18306772908366534,0.2117765047572313,0.13498484550665166,0.2117765047572313,0.19637403845538565
103,0.65,1000.0,0.17516600265604249,0.21190474380363994,0.13940230253779518,0.21190474380363994,0.19637403845538565
104,0.65,500.0,0.17735723771580345,0.1304731098085098,0.09962817897886213,0.1304731098085098,0.19637403845538565
105,0.65,1000.0,0.17423638778220452,0.171541278279513,0.12051461468780192,0.171541278279513,0.19637403845538565
106,0.65,500.0,0.18864541832669324,0.1933477534226115,0.1269179415131658,0.1933477534226115,0.19637403845538565
107,0.65,1000.0,0.17735723771580345,0.19830412336175024,0.13188217469431796,0.19830412336175024,0.19637403845538565
108,0.65,500.0,0.18167330677290836,0.2306314558445562,0.14620234195831355,0.2306314558445562,0.19637403845538565
109,0.65,1000.0,0.17735723771580345,0.2109791479459156,0.13731340822576554,0.2109791479459156,0.19637403845538565
110,0.65,500.0,0.17908366533864542,0.2131730325862578,0.13773336953901602,0.2131730325862578,0.19637403845538565
111,0.65,1000.0,0.1755644090305445,0.19855524562391025,0.13318713186061096,0.19855524562391025,0.19637403845538565
112,0.65,500.0,0.18426294820717132,0.21540358561027517,0.13606247072973354,0.21540358561027517,0.19637403845538565
113,0.65,1000.0,0.16845949535192564,0.17620592595180984,0.1245661300759559,0.17620592595180984,0.19637403845538565
114,0.65,500.0,0.1801460823373174,0.23519504480954717,0.15082584802507554,0.23519504480954717,0.19637403845538565
115,0.65,1000.0,0.17144754316069058,0.21699077699883762,0.1447047554219812,0.21699077699883762,0.19637403845538565
116,0.65,500.0,0.18379814077025233,0.16739032898661205,0.11134344673298441,0.16739032898661205,0.19637403845538565
117,0.65,1000.0,0.17410358565737052,0.16558170308634856,0.1161229137861107,0.16558170308634856,0.19637403845538565
118,0.65,500.0,0.18127490039840638,0.2529784686982088,0.15797359519320017,0.2529784686982088,0.19637403845538565
119,0.65,1000.0,0.1705843293492696,0.22317680152641572,0.1479852117291247,0.22317680152641572,0.19637403845538565
120,0.7,500.0,0.18247011952191236,0.15145165778103603,0.10722950683170301,0.15145165778103603,0.19637403845538565
121,0.7,1000.0,0.1755644090305445,0.18315941894733617,0.1273017760435941,0.18315941894733617,0.19637403845538565
122,0.7,500.0,0.17735723771580345,0.23076667552418087,0.1490197295361684,0.23076667552418087,0.19637403845538565
123,0.7,1000.0,0.17171314741035856,0.20761606741975797,0.13861192635969546,0.20761606741975797,0.19637403845538565
124,0.7,500.0,0.17583001328021247,0.15895050271692063,0.11258347197479365,0.15895050271692063,0.19637403845538565
125,0.7,1000.0,0.17410358565737052,0.20831039971326448,0.13899772670062718,0.20831039971326448,0.19637403845538565
126,0.7,500.0,0.1907702523240372,0.1311218272746218,0.09377501832366071,0.1311218272746218,0.19637403845538565
127,0.7,1000.0,0.1790172642762284,0.14830499694386676,0.10353606984452504,0.14830499694386676,0.19637403845538565
128,0.7,500.0,0.17363877822045154,0.16932021330006808,0.11969651656974653,0.16932021330006808,0.19637403845538565
129,0.7,1000.0,0.1745683930942895,0.22087989236826425,0.143578125351351,0.22087989236826425,0.19637403845538565
130,0.7,500.0,0.18406374501992032,0.28006665541875364,0.16582299629599176,0.28006665541875364,0.19637403845538565
131,0.7,1000.0,0.17124833997343958,0.24061590768762492,0.1550036366491348,0.24061590768762492,0.19637403845538565
132,0.7,500.0,0.17715803452855244,0.18639839264100042,0.1269834150385025,0.18639839264100042,0.19637403845538565
133,0.7,1000.0,0.1757636122177955,0.23548730867724202,0.15271370812419935,0.23548730867724202,0.19637403845538565
134,0.7,500.0,0.17191235059760956,0.22286576216248466,0.14639103970734618,0.22286576216248466,0.19637403845538565
135,0.7,1000.0,0.16826029216467464,0.24275184103669947,0.1572316822617958,0.24275184103669947,0.19637403845538565
136,0.7,500.0,0.17709163346613546,0.19124313262655493,0.12975715359946624,0.19124313262655493,0.19637403845538565
137,0.7,1000.0,0.17848605577689244,0.1820817937242543,0.12414169554084573,0.1820817937242543,0.19637403845538565
138,0.7,500.0,0.18260292164674635,0.2165609866330703,0.1381751553607121,0.2165609866330703,0.19637403845538565
139,0.7,1000.0,0.1756308100929615,0.20905373685431924,0.13687663722678217,0.20905373685431924,0.19637403845538565
140,0.75,500.0,0.17065073041168657,0.18532666484942867,0.12916191420276224,0.18532666484942867,0.19637403845538565
141,0.75,1000.0,0.1705843293492696,0.19142735715372788,0.1301468855614047,0.19142735715372788,0.19637403845538565
142,0.75,500.0,0.18173970783532536,0.1985387769461218,0.1369038175658849,0.1985387769461218,0.19637403845538565
143,0.75,1000.0,0.17270916334661354,0.1278394051569749,0.09979701802995258,0.1278394051569749,0.19637403845538565
144,0.75,500.0,0.17722443559096945,0.14236168983558223,0.10582206674845374,0.14236168983558223,0.19637403845538565
145,0.75,1000.0,0.1743691899070385,0.154961953442747,0.11288163327399861,0.154961953442747,0.19637403845538565
146,0.75,500.0,0.17682602921646745,0.1372160805465579,0.1067168916540131,0.1372160805465579,0.19637403845538565
147,0.75,1000.0,0.17330677290836655,0.21119556763490388,0.1402763861366149,0.21119556763490388,0.19637403845538565
148,0.75,500.0,0.1747675962815405,0.14461854058990484,0.10590380835867039,0.14461854058990484,0.19637403845538565
149,0.75,1000.0,0.1699203187250996,0.18030644618751213,0.12825116222026742,0.18030644618751213,0.19637403845538565
150,0.75,500.0,0.18552456839309428,0.10864087853595902,0.08159383342094897,0.10864087853595902,0.19637403845538565
151,0.75,1000.0,0.17682602921646745,0.1384800967002246,0.09994762318565972,0.1384800967002246,0.19637403845538565
152,0.75,500.0,0.17430278884462153,0.17740033636622457,0.12384800746350047,0.17740033636622457,0.19637403845538565
153,0.75,1000.0,0.17197875166002657,0.20192083356142415,0.1367755785194763,0.20192083356142415,0.19637403845538565
154,0.75,500.0,0.1747011952191235,0.1647373072379879,0.11495514210994573,0.1647373072379879,0.19637403845538565
155,0.75,1000.0,0.16646746347941568,0.17458850521193534,0.12538673560536762,0.17458850521193534,0.19637403845538565
156,0.75,500.0,0.1903054448871182,0.2414583377254822,0.1459651809625856,0.2414583377254822,0.19637403845538565
157,0.75,1000.0,0.17695883134130147,0.19904013886164448,0.1336031615528547,0.19904013886164448,0.19637403845538565
158,0.75,500.0,0.1845949535192563,0.2566668908626741,0.15584355927563576,0.2566668908626741,0.19637403845538565
159,0.75,1000.0,0.1750996015936255,0.2537632884527428,0.1603808505103214,0.2537632884527428,0.19637403845538565
160,0.8,500.0,0.18678618857901727,0.2398423411952581,0.14625832743907788,0.2398423411952581,0.19637403845538565
161,0.8,1000.0,0.17616201859229746,0.20076844736134175,0.1336992054374479,0.20076844736134175,0.19637403845538565
162,0.8,500.0,0.17682602921646745,0.2522637361059071,0.15804781456934777,0.2522637361059071,0.19637403845538565
163,0.8,1000.0,0.17390438247011952,0.2418816890588865,0.15442073371630397,0.2418816890588865,0.19637403845538565
164,0.8,500.0,0.1745019920318725,0.13904815575782586,0.10210734685368317,0.13904815575782586,0.19637403845538565
165,0.8,1000.0,0.17290836653386454,0.14684014717020274,0.10794119041179537,0.14684014717020274,0.19637403845538565
166,0.8,500.0,0.17795484727755645,0.18224331113418418,0.12355933420886789,0.18224331113418418,0.19637403845538565
167,0.8,1000.0,0.16852589641434262,0.19225887493736238,0.13269437538086326,0.19225887493736238,0.19637403845538565
168,0.8,500.0,0.1754316069057105,0.16675645539572959,0.11753733450257603,0.16675645539572959,0.19637403845538565
169,0.8,1000.0,0.1711155378486056,0.20459371400799053,0.14011202030738415,0.20459371400799053,0.19637403845538565
170,0.8,500.0,0.19760956175298805,0.2824467303967722,0.16103905602100577,0.2824467303967722,0.19637403845538565
171,0.8,1000.0,0.18326693227091634,0.20998326433305037,0.13650818817243635,0.20998326433305037,0.19637403845538565
172,0.8,500.0,0.17722443559096945,0.15629463254899567,0.11173121288441952,0.15629463254899567,0.19637403845538565
173,0.8,1000.0,0.17397078353253653,0.17217820088260477,0.1193686675200825,0.17217820088260477,0.19637403845538565
174,0.8,500.0,0.19163346613545817,0.2361088458042513,0.1448727118642742,0.2361088458042513,0.19637403845538565
175,0.8,1000.0,0.17516600265604249,0.1728616209218885,0.11867236941607265,0.1728616209218885,0.19637403845538565
176,0.8,500.0,0.20146082337317398,0.2545631526754149,0.14257776851662607,0.2545631526754149,0.19637403845538565
177,0.8,1000.0,0.17735723771580345,0.13560082621009528,0.09811378275679689,0.13560082621009528,0.19637403845538565
178,0.8,500.0,0.18213811420982737,0.12364589004888869,0.09221358306455055,0.12364589004888869,0.19637403845538565
179,0.8,1000.0,0.17715803452855244,0.1654380785638575,0.11544593277919006,0.1654380785638575,0.19637403845538565
180,0.85,500.0,0.18147410358565738,0.20869816586469955,0.13447724515167442,0.20869816586469955,0.19637403845538565
181,0.85,1000.0,0.17855245683930943,0.21370889648204366,0.13809341375049544,0.21370889648204366,0.19637403845538565
182,0.85,500.0,0.18671978751660026,0.15479060698030023,0.10212022491840933,0.15479060698030023,0.19637403845538565
183,0.85,1000.0,0.17881806108897744,0.18393156123005258,0.12013776079058962,0.18393156123005258,0.19637403845538565
184,0.85,500.0,0.17948207171314742,0.16185213931634845,0.1128345942369537,0.16185213931634845,0.19637403845538565
185,0.85,1000.0,0.17191235059760956,0.17845525447206342,0.12343055356160634,0.17845525447206342,0.19637403845538565
186,0.85,500.0,0.1792164674634794,0.17565610078959187,0.12083995632610958,0.17565610078959187,0.19637403845538565
187,0.85,1000.0,0.17895086321381143,0.1831510141044697,0.12176358637333055,0.1831510141044697,0.19637403845538565
188,0.85,500.0,0.17841965471447543,0.17896339642789363,0.12172549378000508,0.17896339642789363,0.19637403845538565
189,0.85,1000.0,0.17330677290836655,0.17312311383741835,0.12229748445861308,0.17312311383741835,0.19637403845538565
190,0.85,500.0,0.18280212483399735,0.08942730744680512,0.07189269900185571,0.08942730744680512,0.19637403845538565
191,0.85,1000.0,0.17702523240371845,0.11547507892879615,0.08829728735602119,0.11547507892879615,0.19637403845538565
192,0.85,500.0,0.1836653386454183,0.1365006659383673,0.09841390986650522,0.1365006659383673,0.19637403845538565
193,0.85,1000.0,0.1839973439575033,0.13662693917427254,0.0950586925823611,0.13662693917427254,0.19637403845538565
194,0.85,500.0,0.1800796812749004,0.14745524526484893,0.10640103806027781,0.14745524526484893,0.19637403845538565
195,0.85,1000.0,0.1752988047808765,0.1609483679670697,0.11458079562408979,0.1609483679670697,0.19637403845538565
196,0.85,500.0,0.200132802124834,0.31473380388284083,0.17969046548406853,0.31473380388284083,0.19637403845538565
197,0.85,1000.0,0.1808100929614874,0.22866185413521578,0.14721754266826803,0.22866185413521578,0.19637403845538565
198,0.85,500.0,0.17656042496679947,0.15897876625772928,0.11371708267863986,0.15897876625772928,0.19637403845538565
199,0.85,1000.0,0.17775564409030545,0.113936350786929,0.08849635575842363,0.113936350786929,0.19637403845538565
200,0.8999999999999999,500.0,0.19342629482071713,0.29706451735911976,0.17099917594427255,0.29706451735911976,0.19637403845538565
201,0.8999999999999999,1000.0,0.18200531208499335,0.2672782356634092,0.16110737796564328,0.2672782356634092,0.19637403845538565
202,0.8999999999999999,500.0,0.18107569721115538,0.26545978071062887,0.162851613542276,0.26545978071062887,0.19637403845538565
203,0.8999999999999999,1000.0,0.17802124833997343,0.2569843692589683,0.16208895930413195,0.2569843692589683,0.19637403845538565
204,0.8999999999999999,500.0,0.17895086321381143,0.13792349149769906,0.10111342905132131,0.13792349149769906,0.19637403845538565
205,0.8999999999999999,1000.0,0.18147410358565738,0.1194681014248295,0.09122163107269203,0.1194681014248295,0.19637403845538565
206,0.8999999999999999,500.0,0.1853253652058433,0.2474282835720165,0.15128640934300785,0.2474282835720165,0.19637403845538565
207,0.8999999999999999,1000.0,0.17709163346613546,0.21470925331676863,0.14013079580362042,0.21470925331676863,0.19637403845538565
208,0.8999999999999999,500.0,0.17828685258964144,0.26919971513399876,0.16830162256995984,0.26919971513399876,0.19637403845538565
209,0.8999999999999999,1000.0,0.18406374501992032,0.3120407237303878,0.1834715415129732,0.3120407237303878,0.19637403845538565
210,0.8999999999999999,500.0,0.18685258964143425,0.22944402606335754,0.1470517526293869,0.22944402606335754,0.19637403845538565
211,0.8999999999999999,1000.0,0.17835325365205842,0.21941056937274056,0.146378703243473,0.21941056937274056,0.19637403845538565
212,0.8999999999999999,500.0,0.18413014608233733,0.1435462711974801,0.10204492234055579,0.1435462711974801,0.19637403845538565
213,0.8999999999999999,1000.0,0.17822045152722443,0.1275983125402402,0.09603973231999681,0.1275983125402402,0.19637403845538565
214,0.8999999999999999,500.0,0.17463479415670652,0.18519395258116034,0.12825366963162377,0.18519395258116034,0.19637403845538565
215,0.8999999999999999,1000.0,0.17310756972111555,0.1841138199467221,0.12643019985613074,0.1841138199467221,0.19637403845538565
216,0.8999999999999999,500.0,0.1790172642762284,0.19281852915209718,0.12805853285022803,0.19281852915209718,0.19637403845538565
217,0.8999999999999999,1000.0,0.1745683930942895,0.18743684206905087,0.12927334356343795,0.18743684206905087,0.19637403845538565
218,0.8999999999999999,500.0,0.17669322709163346,0.14824114822108891,0.10764553652394676,0.14824114822108891,0.19637403845538565
219,0.8999999999999999,1000.0,0.17357237715803453,0.1448383502990469,0.10916637177837507,0.1448383502990469,0.19637403845538565
220,0.95,500.0,0.18658698539176627,0.14671726395445128,0.10120303390355143,0.14671726395445128,0.19637403845538565
221,0.95,1000.0,0.17350597609561752,0.15835472171936366,0.11401022915513215,0.15835472171936366,0.19637403845538565
222,0.95,500.0,0.17888446215139442,0.19405069115189294,0.13254932664872177,0.19405069115189294,0.19637403845538565
223,0.95,1000.0,0.17709163346613546,0.19146402553740294,0.12820608899372588,0.19146402553740294,0.19637403845538565
224,0.95,500.0,0.18585657370517927,0.10279558112277107,0.07933108523511626,0.10279558112277107,0.19637403845538565
225,0.95,1000.0,0.1797476759628154,0.1505775741822163,0.10851067367904707,0.1505775741822163,0.19637403845538565
226,0.95,500.0,0.18034528552456838,0.15898717110059574,0.11242303776656967,0.15898717110059574,0.19637403845538565
227,0.95,1000.0,0.17343957503320054,0.14888539246534122,0.11143949061757763,0.14888539246534122,0.19637403845538565
228,0.95,500.0,0.17841965471447543,0.16390633105520636,0.1132906823330263,0.16390633105520636,0.19637403845538565
229,0.95,1000.0,0.17217795484727755,0.18941573123005517,0.1302241539497616,0.18941573123005517,0.19637403845538565
230,0.95,500.0,0.19608233731739708,0.060067967697561106,0.05068092165460825,0.060067967697561106,0.19637403845538565
231,0.95,1000.0,0.18200531208499335,0.10328386438065905,0.08273530736680866,0.10328386438065905,0.19637403845538565
232,0.95,500.0,0.17888446215139442,0.22488579292902378,0.14328443727400575,0.22488579292902378,0.19637403845538565
233,0.95,1000.0,0.18067729083665338,0.2519140625477975,0.15546812958807382,0.2519140625477975,0.19637403845538565
234,0.95,500.0,0.20690571049136786,0.3326098816359419,0.18284715596666315,0.3326098816359419,0.19637403845538565
235,0.95,1000.0,0.17795484727755645,0.25506824561903585,0.1593676156108703,0.25506824561903585,0.19637403845538565
236,0.95,500.0,0.1947543160690571,0.2300793238638904,0.13591688039673908,0.2300793238638904,0.19637403845538565
237,0.95,1000.0,0.18731739707835326,0.26132652371225823,0.15569993475314464,0.26132652371225823,0.19637403845538565
238,0.95,500.0,0.17961487383798141,0.18190814044335968,0.12261299704440393,0.18190814044335968,0.19637403845538565
239,0.95,1000.0,0.17204515272244356,0.2125738615685471,0.14205281687506296,0.2125738615685471,0.19637403845538565
240,1.0,500.0,0.17835325365205842,0.14328925150380994,0.10348455758562042,0.14328925150380994,0.19637403845538565
241,1.0,1000.0,0.17729083665338646,0.12464373947225732,0.09540335131775801,0.12464373947225732,0.19637403845538565
242,1.0,500.0,0.20112881806108898,0.25727161830395046,0.1450846583314028,0.25727161830395046,0.19637403845538565
243,1.0,1000.0,0.19913678618857902,0.2774206143033456,0.1555801005496025,0.2774206143033456,0.19637403845538565
244,1.0,500.0,0.18359893758300133,0.13337901903688887,0.10445468506903333,0.13337901903688887,0.19637403845538565
245,1.0,1000.0,0.1703851261620186,0.15829873623859933,0.1153919131089291,0.15829873623859933,0.19637403845538565
246,1.0,500.0,0.17788844621513944,0.2377366371974956,0.14984480828743985,0.2377366371974956,0.19637403845538565
247,1.0,1000.0,0.17463479415670652,0.2256296716709315,0.14635687873502742,0.2256296716709315,0.19637403845538565
